iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
RUS,Europe,Russia,2020-01-05,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-06,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-07,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-08,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-09,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,-5538.0,-3.33,-3.33,-38.03
RUS,Europe,Russia,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-02,2.0,2.0,0.29,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-03,2.0,0.0,0.29,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-04,2.0,0.0,0.29,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-05,2.0,0.0,0.29,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-06,2.0,0.0,0.29,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-07,2.0,0.0,0.29,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-08,2.0,0.0,0.29,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-09,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-10,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-11,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-12,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-13,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-14,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-15,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-16,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-17,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-18,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-19,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-20,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-21,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-22,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-23,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-24,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-25,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-26,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-27,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-28,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-02-29,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,-1789.09,-0.58,2.61,-12.29
RUS,Europe,Russia,2020-03-01,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-02,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-03,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-04,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,46414.0,,0.32,,,,,,tests performed,,,,,,,,,,,,,,8.33,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-05,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,51366.0,4952.0,0.35,0.03,,,,,tests performed,,,,,,,,,,,,,,16.67,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-06,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,55688.0,4322.0,0.38,0.03,,,,,tests performed,,,,,,,,,,,,,,16.67,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-07,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,,59960.0,4272.0,0.41,0.03,,,,,tests performed,,,,,,,,,,,,,,16.67,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-08,7.0,5.0,0.71,0.0,0.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0,,63191.0,3231.0,0.44,0.02,,,,,tests performed,,,,,,,,,,,,,,16.67,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-09,7.0,0.0,0.71,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,tests performed,,,,,,,,,,,,,,16.67,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-10,7.0,0.0,0.71,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,,70601.0,,0.49,,,,,,tests performed,,,,,,,,,,,,,,26.39,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-11,7.0,0.0,0.71,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,,76963.0,6362.0,0.53,0.04,4364.0,0.03,0.0,1796.6,tests performed,,,,,,,,,,,,,,26.39,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-12,7.0,0.0,0.71,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,,,,,,4934.0,0.03,0.0,1438.9,tests performed,,,,,,,,,,,,,,26.39,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-13,7.0,0.0,0.71,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,,94852.0,,0.65,,5595.0,0.04,0.0,1224.0,tests performed,,,,,,,,,,,,,,26.39,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-14,7.0,0.0,0.71,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,,104883.0,10031.0,0.72,0.07,6418.0,0.04,0.0,976.7,tests performed,,,,,,,,,,,,,,30.09,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-15,34.0,27.0,3.86,0.0,0.0,0.0,0.23,0.18,0.03,0.0,0.0,0.0,,109939.0,5056.0,0.76,0.04,6678.0,0.05,0.0,1016.3,tests performed,,,,,,,,,,,,,,30.09,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-16,34.0,0.0,3.86,0.0,0.0,0.0,0.23,0.0,0.03,0.0,0.0,0.0,,116061.0,6122.0,0.8,0.04,7024.0,0.05,0.0,673.5,tests performed,,,,,,,,,,,,,,44.91,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-17,34.0,0.0,3.86,0.0,0.0,0.0,0.23,0.0,0.03,0.0,0.0,0.0,,122854.0,6793.0,0.85,0.05,7465.0,0.05,0.0,555.9,tests performed,,,,,,,,,,,,,,55.09,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-18,34.0,0.0,3.86,0.0,0.0,0.0,0.23,0.0,0.03,0.0,0.0,0.0,2.04,133101.0,10247.0,0.92,0.07,8020.0,0.06,0.0,442.0,tests performed,,,,,,,,,,,,,,55.09,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-19,34.0,0.0,3.86,0.0,0.0,0.0,0.23,0.0,0.03,0.0,0.0,0.0,2.11,143519.0,10418.0,0.99,0.07,8230.0,0.06,0.0,336.9,tests performed,,,,,,,,,,,,,,60.65,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-20,34.0,0.0,3.86,0.0,0.0,0.0,0.23,0.0,0.03,0.0,0.0,0.0,2.16,156016.0,12497.0,1.08,0.09,8738.0,0.06,0.0,294.1,tests performed,,,,,,,,,,,,,,60.65,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-21,34.0,0.0,3.86,0.0,0.0,0.0,0.23,0.0,0.03,0.0,0.0,0.0,2.18,163529.0,7513.0,1.13,0.05,8378.0,0.06,0.0,237.4,tests performed,,,,,,,,,,,,,,62.5,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-22,306.0,272.0,38.86,0.0,0.0,0.0,2.1,1.87,0.27,0.0,0.0,0.0,2.2,165772.0,2243.0,1.14,0.02,7976.0,0.06,0.01,183.7,tests performed,,,,,,,,,,,,,,62.5,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-23,306.0,0.0,38.86,0.0,0.0,0.0,2.1,0.0,0.27,0.0,0.0,0.0,2.25,185918.0,20146.0,1.28,0.14,9980.0,0.07,0.0,200.7,tests performed,,,,,,,,,,,,,,62.5,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-24,306.0,0.0,38.86,0.0,0.0,0.0,2.1,0.0,0.27,0.0,0.0,0.0,2.33,192824.0,6906.0,1.33,0.05,9996.0,0.07,0.01,183.7,tests performed,,,,,,,,,,,,,,62.5,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-25,306.0,0.0,38.86,0.0,0.0,0.0,2.1,0.0,0.27,0.0,0.0,0.0,2.53,197251.0,4427.0,1.36,0.03,9164.0,0.06,0.01,125.5,tests performed,,,,,,,,,,,,,,62.5,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
RUS,Europe,Russia,2020-03-26,306.0,0.0,38.86,0.0,0.0,0.0,2.1,0.0,0.27,0.0,0.0,0.0,2.55,223509.0,26258.0,1.54,0.18,11427.0,0.08,0.01,124.8,tests performed,,,,,,,,,,,,,,62.5,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,8.05,72.58,0.82,144713312,,,,
