iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
KOR,Asia,South Korea,2020-01-05,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,24.4,0.38,0.38,0.47
KOR,Asia,South Korea,2020-01-06,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-07,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-08,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-09,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,-104.8,-0.81,-2.0,-2.02
KOR,Asia,South Korea,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-19,1.0,1.0,0.14,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,-112.8,-0.59,-0.12,-2.18
KOR,Asia,South Korea,2020-01-20,1.0,0.0,0.14,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-21,1.0,0.0,0.14,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-22,1.0,0.0,0.14,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-23,1.0,0.0,0.14,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-24,1.0,0.0,0.14,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-25,1.0,0.0,0.14,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-26,3.0,2.0,0.29,0.0,0.0,0.0,0.06,0.04,0.01,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,43.4,0.17,2.47,0.84
KOR,Asia,South Korea,2020-01-27,3.0,0.0,0.29,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-28,3.0,0.0,0.29,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-29,3.0,0.0,0.29,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-30,3.0,0.0,0.29,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-01-31,3.0,0.0,0.29,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-01,3.0,0.0,0.29,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-02,15.0,12.0,1.71,0.0,0.0,0.0,0.29,0.23,0.03,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.89,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,139.2,0.44,1.51,2.68
KOR,Asia,South Korea,2020-02-03,15.0,0.0,1.71,0.0,0.0,0.0,0.29,0.0,0.03,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.15,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-04,15.0,0.0,1.71,0.0,0.0,0.0,0.29,0.0,0.03,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-05,15.0,0.0,1.71,0.0,0.0,0.0,0.29,0.0,0.03,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-06,15.0,0.0,1.71,0.0,0.0,0.0,0.29,0.0,0.03,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-07,15.0,0.0,1.71,0.0,0.0,0.0,0.29,0.0,0.03,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.48,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-08,15.0,0.0,1.71,0.0,0.0,0.0,0.29,0.0,0.03,0.0,0.0,0.0,,,,,,,,,,745.0,745.0,0.01,0.01,,,,,people tested,,,,,,,,,,,,,,31.48,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-09,27.0,12.0,1.71,0.0,0.0,0.0,0.52,0.23,0.03,0.0,0.0,0.0,,,,,,,,,,1246.0,501.0,0.02,0.01,,,,,people tested,,,,,,,,,,,,,,31.48,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,392.4,1.03,4.1,7.57
KOR,Asia,South Korea,2020-02-10,27.0,0.0,1.71,0.0,0.0,0.0,0.52,0.0,0.03,0.0,0.0,0.0,,,,,,,,,,1758.0,512.0,0.03,0.01,,,,,people tested,,,,,,,,,,,,,,31.48,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-11,27.0,0.0,1.71,0.0,0.0,0.0,0.52,0.0,0.03,0.0,0.0,0.0,,,,,,,,,,2973.0,1215.0,0.06,0.02,,,,,people tested,,,,,,,,,,,,,,31.48,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-12,27.0,0.0,1.71,0.0,0.0,0.0,0.52,0.0,0.03,0.0,0.0,0.0,,,,,,,,,,4272.0,1299.0,0.08,0.02,,,,,people tested,,,,,,,,,,,,,,31.48,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-13,27.0,0.0,1.71,0.0,0.0,0.0,0.52,0.0,0.03,0.0,0.0,0.0,,,,,,,,,,5159.0,887.0,0.1,0.02,,,,,people tested,,,,,,,,,,,,,,31.48,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-14,27.0,0.0,1.71,0.0,0.0,0.0,0.52,0.0,0.03,0.0,0.0,0.0,,,,,,,,,,5890.0,731.0,0.11,0.01,,,,,people tested,,,,,,,,,,,,,,31.48,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-15,27.0,0.0,1.71,0.0,0.0,0.0,0.52,0.0,0.03,0.0,0.0,0.0,,,,,,,,,,6382.0,492.0,0.12,0.01,805.0,0.02,0.0,1409.8,people tested,,,,,,,,,,,,,,31.48,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-16,30.0,3.0,0.43,0.0,0.0,0.0,0.58,0.06,0.01,0.0,0.0,0.0,,,,,,,,,,6809.0,427.0,0.13,0.01,795.0,0.02,0.0,1392.3,people tested,,,,,,,,,,,,,,31.48,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,374.2,0.84,-0.29,7.22
KOR,Asia,South Korea,2020-02-17,30.0,0.0,0.43,0.0,0.0,0.0,0.58,0.0,0.01,0.0,0.0,0.0,,,,,,,,,,7366.0,557.0,0.14,0.01,801.0,0.02,0.0,1867.1,people tested,,,,,,,,,,,,,,31.48,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-18,30.0,0.0,0.43,0.0,0.0,0.0,0.58,0.0,0.01,0.0,0.0,0.0,,,,,,,,,,8420.0,1054.0,0.16,0.02,778.0,0.02,0.0,1813.5,people tested,,,,,,,,,,,,,,31.48,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-19,30.0,0.0,0.43,0.0,0.0,0.0,0.58,0.0,0.01,0.0,0.0,0.0,,,,,,,,,,9821.0,1401.0,0.19,0.03,793.0,0.02,0.0,1848.5,people tested,,,,,,,,,,,,,,31.48,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-20,30.0,0.0,0.43,0.0,0.0,0.0,0.58,0.0,0.01,0.0,0.0,0.0,,,,,,,,,,11850.0,2029.0,0.23,0.04,956.0,0.02,0.01,88.1,people tested,,,,,,,,,,,,,,31.48,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-21,30.0,0.0,0.43,0.0,0.0,0.0,0.58,0.0,0.01,0.0,0.0,0.0,5.87,,,,,,,,,15048.0,3198.0,0.29,0.06,1308.0,0.02,0.02,52.0,people tested,,,,,,,,,,,,,,45.37,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-22,30.0,0.0,0.43,0.0,0.0,0.0,0.58,0.0,0.01,0.0,0.0,0.0,5.57,,,,,,,,,20234.0,5186.0,0.39,0.1,1979.0,0.04,0.03,34.2,people tested,,,,,,,,,,,,,,45.37,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-23,556.0,526.0,75.14,3.0,3.0,0.43,10.74,10.16,1.45,0.06,0.06,0.01,4.5,,,,,,,,,24827.0,4593.0,0.48,0.09,2574.0,0.05,0.03,31.4,people tested,,,,,,,,,,,,,,50.0,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,119.8,0.24,-4.09,2.31
KOR,Asia,South Korea,2020-02-24,556.0,0.0,75.14,3.0,0.0,0.43,10.74,0.0,1.45,0.06,0.0,0.01,3.72,,,,,,,,,31404.0,6577.0,0.61,0.13,3434.0,0.07,0.03,29.9,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-25,556.0,0.0,75.14,3.0,0.0,0.43,10.74,0.0,1.45,0.06,0.0,0.01,3.12,,,,,,,,,38952.0,7548.0,0.75,0.15,4362.0,0.08,0.03,32.3,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-26,556.0,0.0,75.14,3.0,0.0,0.43,10.74,0.0,1.45,0.06,0.0,0.01,3.08,,,,,,,,,52201.0,13249.0,1.01,0.26,6054.0,0.12,0.03,34.5,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-27,556.0,0.0,75.14,3.0,0.0,0.43,10.74,0.0,1.45,0.06,0.0,0.01,3.12,,,,,,,,,65300.0,13099.0,1.26,0.25,7636.0,0.15,0.03,32.2,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-28,556.0,0.0,75.14,3.0,0.0,0.43,10.74,0.0,1.45,0.06,0.0,0.01,2.85,,,,,,,,,79815.0,14515.0,1.54,0.28,9252.0,0.18,0.03,30.4,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-02-29,556.0,0.0,75.14,3.0,0.0,0.43,10.74,0.0,1.45,0.06,0.0,0.01,2.54,,,,,,,,,92703.0,12888.0,1.79,0.25,10353.0,0.2,0.04,26.7,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-03-01,3526.0,2970.0,424.29,17.0,14.0,2.0,68.09,57.36,8.19,0.33,0.27,0.04,2.35,,,,,,,,,97569.0,4866.0,1.88,0.09,10392.0,0.2,0.04,23.2,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,-62.0,-0.11,-2.94,-1.2
KOR,Asia,South Korea,2020-03-02,3526.0,0.0,424.29,17.0,0.0,2.0,68.09,0.0,8.19,0.33,0.0,0.04,2.12,,,,,,,,,108239.0,10670.0,2.09,0.21,10976.0,0.21,0.05,21.9,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-03-03,3526.0,0.0,424.29,17.0,0.0,2.0,68.09,0.0,8.19,0.33,0.0,0.04,1.94,,,,,,,,,124499.0,16260.0,2.4,0.31,12221.0,0.24,0.05,20.3,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-03-04,3526.0,0.0,424.29,17.0,0.0,2.0,68.09,0.0,8.19,0.33,0.0,0.04,1.43,,,,,,,,,135355.0,10856.0,2.61,0.21,11879.0,0.23,0.05,19.1,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-03-05,3526.0,0.0,424.29,17.0,0.0,2.0,68.09,0.0,8.19,0.33,0.0,0.04,1.07,,,,,,,,,145189.0,9834.0,2.8,0.19,11413.0,0.22,0.05,18.5,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-03-06,3526.0,0.0,424.29,17.0,0.0,2.0,68.09,0.0,8.19,0.33,0.0,0.04,0.85,,,,,,,,,163388.0,18199.0,3.15,0.35,11939.0,0.23,0.05,19.6,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-03-07,3526.0,0.0,424.29,17.0,0.0,2.0,68.09,0.0,8.19,0.33,0.0,0.04,0.67,,,,,,,,,176837.0,13449.0,3.41,0.26,12019.0,0.23,0.05,21.6,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-03-08,7134.0,3608.0,515.43,50.0,33.0,4.71,137.77,69.68,9.95,0.97,0.64,0.09,0.71,,,,,,,,,187166.0,10329.0,3.61,0.2,12800.0,0.25,0.04,25.0,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,-222.6,-0.35,-2.62,-4.29
KOR,Asia,South Korea,2020-03-09,7134.0,0.0,515.43,50.0,0.0,4.71,137.77,0.0,9.95,0.97,0.0,0.09,0.66,,,,,,,,,195266.0,8100.0,3.77,0.16,12432.0,0.24,0.04,27.7,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-03-10,7134.0,0.0,515.43,50.0,0.0,4.71,137.77,0.0,9.95,0.97,0.0,0.09,0.56,,,,,,,,,208792.0,13526.0,4.03,0.26,12042.0,0.23,0.03,36.2,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-03-11,7134.0,0.0,515.43,50.0,0.0,4.71,137.77,0.0,9.95,0.97,0.0,0.09,0.52,,,,,,,,,221043.0,12251.0,4.26,0.24,12241.0,0.24,0.02,40.2,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-03-12,7134.0,0.0,515.43,50.0,0.0,4.71,137.77,0.0,9.95,0.97,0.0,0.09,0.34,,,,,,,,,233646.0,12603.0,4.51,0.24,12637.0,0.24,0.02,49.7,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-03-13,7134.0,0.0,515.43,50.0,0.0,4.71,137.77,0.0,9.95,0.97,0.0,0.09,0.25,,,,,,,,,247295.0,13649.0,4.77,0.26,11987.0,0.23,0.02,60.5,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-03-14,7134.0,0.0,515.43,50.0,0.0,4.71,137.77,0.0,9.95,0.97,0.0,0.09,0.23,,,,,,,,,259982.0,12687.0,5.02,0.24,11878.0,0.23,0.01,79.6,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-03-15,8162.0,1028.0,146.86,75.0,25.0,3.57,157.62,19.85,2.84,1.45,0.48,0.07,0.39,,,,,,,,,266860.0,6878.0,5.15,0.13,11385.0,0.22,0.01,94.0,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,-329.0,-0.48,-1.76,-6.35
KOR,Asia,South Korea,2020-03-16,8162.0,0.0,146.86,75.0,0.0,3.57,157.62,0.0,2.84,1.45,0.0,0.07,0.54,,,,,,,,,273152.0,6292.0,5.27,0.12,11127.0,0.22,0.01,102.8,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
KOR,Asia,South Korea,2020-03-17,8162.0,0.0,146.86,75.0,0.0,3.57,157.62,0.0,2.84,1.45,0.0,0.07,0.59,,,,,,,,,285364.0,12212.0,5.51,0.24,10939.0,0.21,0.01,94.9,people tested,,,,,,,,,,,,,,55.56,527.97,43.4,13.91,8.62,35938.37,0.2,86.0,6.8,6.2,40.9,12.27,83.03,0.92,51815808,,,,
